10: 0.628,278,277,278,277,278,278,277,277,277,278,279,279,278,279,277,279,278,277,277,278,277,278,278,278,277,278,277,277,277,277,278,278,277,276,278,278,277,277,278,278,277,278,276,277,278,277,277,278,279,278,277,279,278,277,277,278,277,277,278,279,278,279,278,278,278,278,278,278,276,278,278,279,276,278,277,278,275,278,277,277,278,277,278,277,278,278,277,277,278,278,277,278,279,278,278,277,278,278,277,277,278,277,278,278,278,277,277,278,279,277,277,277,277,277,277,278,278,277,278,277,278,277,277,278,278,278,277,278,278,277,277,277,277,277,277,278,279,279,277,278,278,278,278,277,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,89,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
11: 0.593,278,278,278,277,277,278,278,277,277,278,278,278,277,279,278,277,277,277,277,278,277,276,276,277,277,278,277,278,278,277,277,278,278,277,278,277,277,278,278,278,277,277,276,277,278,277,278,278,279,278,277,279,277,277,278,277,277,278,277,278,277,278,278,277,277,277,277,278,277,278,278,279,277,279,276,278,277,277,278,277,277,277,278,277,277,277,278,278,278,278,278,278,279,278,278,278,277,279,278,277,277,278,278,277,278,277,277,277,279,278,276,277,277,278,279,277,277,277,279,278,278,278,277,277,278,278,278,277,277,277,278,278,277,277,278,277,278,278,278,278,277,278,278,276,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
12: 0.550,278,278,278,277,277,278,278,277,277,278,278,278,278,278,278,279,278,277,277,278,277,277,277,277,277,277,277,278,277,278,277,279,278,277,277,277,278,277,278,277,277,277,277,277,278,277,278,278,279,278,277,278,277,277,277,278,277,278,277,278,277,278,277,278,278,277,279,277,277,278,277,278,277,277,277,278,277,278,277,278,278,277,278,277,277,277,278,277,278,278,278,279,279,278,278,277,277,279,277,278,277,277,277,277,277,277,277,278,279,277,277,278,277,277,278,278,277,277,278,278,277,278,277,278,278,278,278,277,277,277,278,277,278,278,277,278,278,278,277,279,278,278,278,277,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
13: 0.532,278,277,278,277,277,278,277,277,277,278,278,278,278,278,278,279,278,277,277,278,277,277,277,278,277,277,278,278,277,278,277,279,278,277,278,277,278,277,278,277,277,278,277,278,278,277,278,278,279,278,277,279,277,277,277,278,277,278,278,278,277,277,278,278,278,277,279,278,277,278,277,278,277,277,277,278,276,278,277,277,277,277,278,277,277,277,278,277,278,278,278,278,279,278,278,277,277,278,277,278,277,277,277,278,277,277,277,278,279,277,277,277,278,277,278,278,276,277,278,278,277,278,277,278,278,278,278,277,277,277,278,277,277,278,278,278,278,278,277,279,278,278,278,277,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
14: 0.527,278,277,278,277,277,278,277,277,277,278,278,278,278,278,278,279,278,277,277,278,277,277,278,277,277,277,278,278,277,278,277,278,278,277,278,278,278,277,278,278,277,277,277,278,278,277,278,277,279,277,277,278,277,277,277,278,277,278,278,278,277,278,278,278,278,277,279,278,277,278,277,279,277,278,277,278,276,278,277,277,277,277,277,277,277,277,278,278,277,278,278,278,279,278,278,277,277,278,278,278,277,277,277,277,277,277,277,278,279,277,277,278,278,277,278,278,277,278,278,277,277,278,277,278,278,278,278,278,278,277,278,278,277,278,278,278,277,278,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
15: 0.519,278,277,278,277,277,279,277,277,277,278,278,278,278,278,278,279,278,277,277,279,277,278,277,277,277,277,278,278,277,277,277,279,278,277,278,278,278,277,278,277,277,277,277,278,278,277,278,278,279,278,277,279,277,278,278,277,277,278,278,278,278,277,278,278,278,277,279,278,277,278,277,279,277,278,277,278,276,278,277,277,277,277,277,277,277,277,277,277,278,278,277,278,278,278,278,277,277,278,277,278,277,278,278,278,277,278,277,278,279,277,277,277,278,277,278,278,277,278,278,278,277,278,278,278,278,277,277,277,277,277,278,278,277,278,278,278,277,277,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
16: 0.510,278,277,278,278,277,279,277,277,278,278,278,278,278,278,278,279,278,277,277,278,277,277,278,277,277,277,277,278,277,277,277,278,278,277,278,278,278,277,278,278,277,277,277,278,278,277,278,278,279,278,277,279,277,278,277,277,277,278,278,278,278,278,278,278,278,277,279,277,277,278,277,278,277,278,277,277,276,278,277,277,277,277,278,277,277,277,278,278,278,278,278,278,279,278,278,277,277,278,277,278,277,278,278,277,277,278,277,278,279,277,277,277,278,277,278,278,277,277,278,278,277,278,278,278,278,277,277,277,277,277,277,278,277,278,278,278,277,277,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
17: 0.506,278,278,278,277,277,279,277,277,277,278,278,278,278,278,278,278,278,277,277,278,277,277,278,277,278,277,278,278,277,278,277,278,278,277,278,278,278,277,278,278,277,277,277,278,278,277,277,277,279,278,277,279,277,277,277,277,277,278,278,278,277,277,278,277,277,277,279,278,277,278,278,279,277,278,277,277,276,278,277,277,277,278,278,277,277,278,278,278,277,278,277,278,279,278,278,277,277,278,277,278,277,278,278,277,277,278,277,278,279,277,277,277,278,278,278,278,277,278,278,278,277,278,278,278,278,277,278,277,277,277,278,278,277,278,278,278,277,277,277,279,278,278,278,277,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
18: 0.504,278,278,278,277,277,279,277,277,277,278,278,278,278,278,278,278,278,277,277,278,277,277,278,277,278,277,277,278,277,278,277,278,278,277,278,278,278,277,278,278,277,277,277,278,278,277,277,277,279,278,277,279,277,277,277,277,277,278,278,278,278,277,278,277,278,277,279,278,277,278,277,279,277,278,277,278,276,278,277,277,277,278,278,277,277,278,278,278,277,278,277,278,279,278,278,277,277,278,277,278,278,278,278,277,277,278,277,278,279,277,277,277,278,278,278,278,277,278,278,278,277,278,278,278,278,277,278,277,277,277,278,278,277,278,278,278,277,277,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
19: 0.503,278,278,278,277,277,279,277,277,277,278,278,278,278,278,278,279,278,277,277,278,277,277,277,277,278,277,277,277,277,277,277,278,278,277,278,278,278,278,278,277,277,278,277,278,278,277,278,278,279,278,277,278,277,277,277,277,277,278,278,278,277,277,278,278,277,277,279,278,277,278,277,278,277,278,277,278,277,278,278,277,277,277,278,277,277,278,278,278,277,278,277,278,279,278,278,277,277,278,277,278,277,278,278,277,277,278,277,278,279,277,277,277,278,278,278,278,277,278,278,278,277,278,278,278,278,277,278,277,277,277,277,278,277,278,278,278,277,277,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
20: 0.496,278,278,277,277,278,279,277,277,278,278,277,278,278,278,278,279,278,277,277,278,277,278,278,278,277,277,278,278,277,277,277,278,278,277,278,278,277,277,278,277,277,278,277,278,278,277,278,278,279,278,277,278,277,277,277,277,278,277,277,278,277,277,277,278,277,277,278,277,277,277,277,278,277,278,277,278,277,278,277,277,277,277,278,277,277,278,277,278,277,278,277,278,278,278,278,277,278,278,277,278,278,278,277,277,278,278,277,278,278,277,277,276,278,277,278,278,277,277,277,277,276,278,278,278,278,277,277,277,277,277,278,278,277,278,278,279,277,278,277,278,278,278,277,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
21: 0.490,278,278,277,277,277,279,277,277,278,278,278,278,278,278,278,279,278,277,277,278,277,278,277,277,278,277,277,277,277,277,277,279,278,277,278,278,278,278,278,278,277,278,277,278,278,277,278,278,279,278,277,278,277,277,277,277,278,278,277,278,277,277,278,278,277,277,279,277,277,277,277,278,277,278,277,278,277,277,277,277,277,277,278,277,277,278,278,278,277,278,277,278,278,278,278,277,277,278,277,278,277,278,277,277,278,278,277,278,278,277,277,277,278,277,278,278,277,278,277,277,277,278,278,278,278,277,278,277,277,277,278,278,277,278,278,278,277,277,277,279,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
22: 0.488,278,278,277,277,277,279,277,277,278,278,278,278,278,278,278,278,278,278,277,278,277,278,277,278,278,277,277,277,277,277,277,279,278,277,278,278,277,277,278,278,277,278,277,278,278,277,278,278,279,278,277,278,277,277,277,277,277,278,277,277,277,277,278,278,278,277,279,277,277,277,277,278,277,278,277,278,277,277,277,277,277,277,278,277,277,278,278,278,278,278,277,278,278,278,278,277,278,278,277,278,277,278,278,277,278,278,277,278,278,277,277,277,278,277,278,278,277,278,278,278,276,278,278,278,278,277,278,277,277,277,278,279,277,278,278,278,277,277,277,278,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
23: 0.488,278,278,277,277,277,279,277,277,278,278,278,278,278,278,278,278,278,278,277,278,277,278,277,278,278,277,277,277,277,277,277,279,278,277,278,278,277,277,278,278,277,278,277,278,278,277,278,278,279,278,277,278,277,277,277,277,277,278,277,277,277,277,278,278,278,277,279,277,277,277,277,278,277,278,277,278,277,277,277,277,277,277,278,277,277,278,278,278,278,278,277,278,278,278,278,277,278,278,277,278,277,278,278,277,278,278,277,278,278,277,277,277,278,277,278,278,277,278,278,278,276,278,278,278,278,277,278,277,277,277,278,279,277,278,278,278,277,277,277,278,278,278,278,278,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
